% Model:              IceShelf2D_forward.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 13 2024, 08:58
% Dimension:          2
% Nodes:              21665
% Expressions:        4
% Description:        Dependent variable u, Dependent variable v, Dependent variable H, given viscosity
% Length unit:        m
% x                       y                        u (1)                    v (1)                    H (1)                    nu (Pa*s)
75687.49744483909         306.38084531249996       3.0898167272369887E-5    -8.331582704175966E-8    178.13788290573194       2.456897483412833E13
75154.82632136562         387.3379721093749        3.0926448312188935E-5    -9.401753145117041E-8    178.73469111116532       2.4524305682383562E13
27200.000000391636        43613.29533033233        2.8266080978821295E-5    1.1837167383618278E-6    289.2454239439922        2.5450312161759305E13
27733.3333334781          43083.08321623645        2.9422475278924507E-5    1.207740348703065E-6     289.4054734090278        2.648929690870144E13
28266.66666671926         42552.103174833275       3.0508686232541084E-5    1.2225855530253358E-6    289.68424267739374       2.7591467684517535E13
28800.000000018783        42020.6968984307         3.152740476605455E-5     1.2288651053848276E-6    290.07235705966394       2.875225465716507E13
29333.333333339935        41489.056036187205       3.248190763389259E-5     1.2272411316648636E-6    290.545598559774         2.996696861534932E13
29866.666666668934        40957.28728368026        3.337577326326345E-5     1.2183983619970517E-6    291.0729724923893        3.1230761005717414E13
30400.000000000775        40425.44951450186        3.421270168529391E-5     1.2030265169336537E-6    291.62691765992645       3.2538604152124223E13
30933.33333333359         39893.57489331295        3.499639754334759E-5     1.181808256011828E-6     292.1908528252727        3.3885286232739906E13
31466.66666666676         39361.68080705964        3.57304924656961E-5      1.155410172738931E-6     292.76104427333553       3.52654167607993E13
32000.00000000003         38829.77655127778        3.6418492953697816E-5    1.1244753232041565E-6    293.3427754046818        3.6673439383060875E13
32533.333333333343        38297.86704006806        3.706374567214487E-5     1.0896167232018976E-6    293.9434101260674        3.810364969803983E13
33066.66666666667         37765.95484211861        3.766941530399035E-5     1.0514119247444141E-6    294.56589102279395       3.955021648583775E13
74623.26051556818         480.43866792578115       3.099018200580367E-5     -1.0549761475408958E-7   179.45663962355994       2.4484451007703453E13
74092.48826179943         587.5044681146483        3.1094119142103603E-5    -1.1803824636168157E-7   180.28733027499774       2.44510591159659E13
73562.24511832885         710.6301383318453        3.1243613549958424E-5    -1.3188627584033092E-7   181.21654372970602       2.442634427014146E13
73032.31059472005         852.2246590816223        3.144465149381283E-5     -1.4726174415626433E-7   182.2389719340965        2.441326718217822E13
33600                     37234.04128514481        3.823847188568102E-5     1.0103990606413173E-6    295.2053038132569        4.100720524803368E13
34133.333333333336        36702.12704786371        3.87736853926214E-5      9.670746373303859E-7     295.849170506959         4.246860331062609E13
72502.50523775117         1015.0583579438653       3.170385913204888E-5     -1.6435872643442833E-7   183.35351366487822       2.4415772056515297E13
71972.68748973354         1202.3171116354454       3.202847603559943E-5     -1.8334024757664399E-7   184.56249556591186       2.4439096821004035E13
71442.75009425251         1417.664678380762        3.242627723378128E-5     -2.0432873564333597E-7   185.86972064041018       2.4490177492172484E13
70912.61607717155         1665.3143801378762       3.290541959050086E-5     -2.273928084663815E-7    187.28155299948952       2.4578172460154508E13
70386.61946435308         1863.634058690325        3.323908882397507E-5     -2.428222308499659E-7    188.6097356476347        2.4653711619787836E13
34666.66666666667         36170.212473478634       3.9277625751507777E-5    9.218930223923808E-7     296.4803569164566        4.392834598062066E13
35200.00000000001         35638.297733700994       3.975266673222574E-5     8.752672602324556E-7     297.08074768909427       4.53803434000358E13
69858.83982670358         2024.820084466587        3.3463665624347064E-5    -2.5330479697811114E-7   189.85548968842392       2.471454716992379E13
69329.20362819191         2233.1847735241977       3.3808565038404004E-5    -2.681644956343214E-7    191.24115473504824       2.482294971899747E13
35733.33333333334         35106.38291355608        4.020099246493057E-5     8.275707373900573E-7     297.63416605113605       4.681850783641755E13
36266.66666666667         34574.46805472348        4.0624605634434106E-5    7.7913929608145E-7       298.12783668142663       4.8236781206408625E13
68797.99262430979         2511.108172005939        3.432598045025444E-5     -2.885367642398517E-7    192.81131826797827       2.500990297604836E13
68265.74073762567         2881.1153836666012       3.506044205219798E-5     -3.1483219108886887E-7   194.6193089401471        2.5319138101741973E13
36800.00000000001         34042.5531774357         4.102533666937927E-5     7.302735378512525E-7     298.55247546499584       4.9629162662620914E13
37333.33333333334         33510.638291421536       4.140485344547301E-5     6.812411888554937E-7     298.90156143444375       5.098973609345E13
37866.66666666668         32978.723401316274       4.176467116337753E-5     6.322794869682798E-7     299.17040046555064       5.2312697396617E13
38400.000000000015        32446.80850930884        4.210616214975026E-5     5.835975777574621E-7     299.35533915284054       5.3592381393852984E13
38933.33333333334         31914.89361642405        4.24305653854473E-5      5.353788870767438E-7     299.45322570093015       5.482328825848948E13
39466.666666666686        31382.978723137738       4.2738995613766225E-5    4.877834247954719E-7     299.46111198628523       5.600010933107334E13
67732.91939277599         3326.7743680945046       3.594914746519343E-5     -3.437397621910257E-7    196.63032613704428       2.5765123931507203E13
67199.81870311315         3794.208714847564        3.684352522171886E-5     -3.7013162333199605E-7   198.7197608248679        2.630617303747435E13
66666.58854536396         4295.0296454807385       3.7761381969892395E-5    -3.944338776548458E-7    200.920096405787         2.6967473103484582E13
66133.30017879918         4809.4137866639285       3.864944238289976E-5     -4.1527736874030783E-7   203.18703789508464       2.772816001971222E13
65599.98614383629         5331.472502479797        3.949167599872381E-5     -4.325350779090614E-7    205.50510061415025       2.857978916095377E13
65066.66096696398         5857.866329456456        4.0280270006329666E-5    -4.4635851248631066E-7   207.8649168845641        2.9514716068974383E13
40000.000000000015        30851.06382966902        4.303245192849084E-5     4.409499859221338E-7     299.3761653354167        5.71177522012067E13
64533.33102679858         6386.704669719436        4.101213925748786E-5     -4.5702809091595603E-7   210.26584849783205       3.0525872678206145E13
63999.99908205659         6916.9167837780515       4.168691211480318E-5     -4.6487379967524447E-7   212.7117757581354        3.1606547318368098E13
63466.666307464235        7447.896825170545        4.2305769701569546E-5    -4.7023109838555554E-7   215.20125189110064       3.275021229810147E13
62933.33319513182         7979.303101569986        4.2870766777448205E-5    -4.734147933795144E-7    217.72329155228604       3.395040237074546E13
40533.33333333336         30319.148936118054       4.331182577763843E-5     3.9499822791080765E-7    299.19571750969595       5.817136493701688E13
41066.666666666686        29787.23404253026        4.357790834380701E-5     3.500306044838971E-7     298.9173566688132        5.915635934719214E13
41600.00000000002         29255.319148926075       4.383139728199043E-5     3.061341390640976E-7     298.53900066382676       6.006843316447651E13
42133.33333333336         28723.40425531467        4.407290281237598E-5     2.6338203059246717E-7    298.05893666684153       6.090359104394395E13
42666.66666666669         28191.489361700074       4.4302953177355564E-5    2.2183509381754532E-7    297.47583296158797       6.165816427428229E13
43200.00000000003         27659.5744680841         4.452199947896788E-5     1.8154304052108968E-7    296.7887310347151        6.232882910570183E13
43733.33333333336         27127.659574467525       4.4730419916953376E-5    1.4254561024067247E-7    295.99702775655857       6.2912623603932164E13
44266.66666666669         26595.744680850687       4.492852344955939E-5     1.0487356132830123E-7    295.10045807460847       6.340696294605647E13
44800.00000000003         26063.829787233743       4.5116552899499763E-5    6.854953493599713E-8     294.09908369653755       6.380965308063542E13
45333.33333333337         25531.91489361676        4.529468752650069E-5     3.3588805020822027E-8    292.9932869543154        6.411890268166195E13
62399.99994771567         8510.943963812555        4.338442908610631E-5     -4.7470551916569557E-7   220.26614039075798       3.5200636365245805E13
61866.66664721345         9042.712716319224        4.384951309087311E-5     -4.743467864346908E-7    222.83068550834898       3.649437240797381E13
61333.33332621335         9574.550485497555        4.426886030815627E-5     -4.7254812661846054E-7   225.4322587110802        3.782498801875783E13
60799.99999743576         10106.425106686445       4.4645304906946876E-5    -4.6948827454246075E-7   228.08553028452124       3.918577793349383E13
60266.66666575763         10638.319192939765       4.498161210282709E-5     -4.6531522979136763E-7   230.78578564570424       4.056996412854986E13
45866.6666666667          24999.999999999745       4.546304508616666E-5     -7.25592991931944E-14    291.7837668324669        6.433333333333334E13
46400.00000000004         24468.08510638274        4.562168339271995E-5     -3.221469861254371E-8    290.47153547589227       6.445198789039776E13
46933.33333333337         23936.170212765755       4.577060140056609E-5     -6.305834323520986E-8    289.0579150308702        6.4474336966891875E13
47466.666666666715        23404.255319148808       4.590973981669764E-5     -9.253951861388597E-8    287.54453461449106       6.4400283514401734E13
48000.00000000004         22872.340425531966       4.6038981252810175E-5    -1.2067159817618977E-7   285.933326218658         6.423016545951154E13
48533.33333333337         22340.425531915393       4.615814992285631E-5     -1.4747246866988137E-7   284.22651869239          6.396475637881692E13
59733.33333301605         11170.223448721614       4.528043773766265E-5     -4.601449498055758E-7    233.50528710167313       4.197071396055178E13
59199.99999989093         11702.132959931343       4.554430493893957E-5     -4.5406247034900716E-7   236.2093863773325        4.338116350660931E13
49066.666666666715        21808.510638299416       4.626701088876406E-5     -1.7296420226383372E-7   282.4266322599077        6.360526419873279E13
49600.00000000006         21276.59574468482        4.63652688541921E-5      -1.971727356906294E-7    280.53647974645844       6.315332791627901E13
50133.33333333338         20744.680851073408       4.6452566503293625E-5    -2.201275423402941E-7    278.5591767253415        6.261101234604094E13
58666.66666662974         12234.045157880786       4.5775593608165255E-5    -4.471268483171143E-7    238.8785412193403        4.479444408616053E13
58133.33333332105         12765.95871485459        4.5976537297954014E-5    -4.3937771992432417E-7   241.51804756242433       4.620371059626506E13
57599.999999995984        13297.872952135716       4.6149223034161494E-5    -4.30840313989996E-7     244.14959562843353       4.760217074377622E13
50666.666666666715        20212.76595746923        4.6528482378543765E-5    -2.418612821139597E-7    276.4981459419685        6.1980800907534734E13
51200.00000000006         19680.85106388143        4.659252828947934E-5     -2.624094146183086E-7    274.357081547513         6.126558647621903E13
51733.3333333334          19148.93617033046        4.6644146243757185E-5    -2.8180976414946325E-7   272.1398360899286        6.046866033034322E13
52266.66666666672         18617.021276861735       4.6682704894050205E-5    -3.00102029387303E-7     269.85022159245375       5.959369923467059E13
52800.00000000006         18085.106383575418       4.670749549970449E-5     -3.1732723749727555E-7   267.49178359894455       5.864475071082276E13
57066.66666666541         13829.787526520797       4.629559230188809E-5     -4.2152766987176256E-7   246.79385189034227       4.8983114559210734E13
56533.33333333299         14361.702266298451       4.6417443446647376E-5    -4.114410772476646E-7    249.45759232538344       5.033994377162282E13
55999.99999999993         14893.617086443357       4.6516436049044996E-5    -4.005704923534603E-7    252.13188471963238       5.166620074590885E13
53333.3333333334          17553.191490690628       4.671772741029915E-5     -3.3352714765165746E-7   265.0677109729753        5.762621655252891E13
53866.66666666672         17021.276598683195       4.6712523085556596E-5    -3.4874360230172084E-7   262.58112497888095       5.654283465240689E13
54400.00000000006         16489.36170857793        4.6690912670227535E-5    -3.6301780563559453E-7   260.03594776497715       5.539965921504436E13
54933.333333333394        15957.446822563757       4.6651828147698425E-5    -3.763894907032412E-7    257.43836355171265       5.420203943912122E13
55466.66666666669         15425.531945275967       4.659409709629727E-5     -3.888959068256989E-7    254.7985663872978        5.295559675920804E13
21333.33708786197         48334.68561986212        1.406929687658061E-5     4.916363722266987E-7     293.8299016563595        1.930098973124672E13
21866.668746381263        48582.33532161923        1.3475170409499822E-5    4.203827753408788E-7     292.1547142290937        1.9244270972822414E13
22400.00114358577         48797.68288836455        1.2975678047929007E-5    3.5780941768824604E-7    290.5067993194209        1.921644886877739E13
22933.333957139388        48984.94164205613        1.2561472529858804E-5    3.029124890907395E-7     288.8851794822201        1.921036755655005E13
23466.66700391533         49147.77534091838        1.222361227482172E-5     2.5480245675374687E-7    287.29147247760443       1.9220599706364453E13
24000.00018048617         49289.36986166816        1.195372521311683E-5     2.126887752162899E-7     285.72838323283196       1.924303882178234E13
24533.333428792732        49412.49553188535        1.1744095847652003E-5    1.758688487347721E-7     284.19853767837736       1.9274584494516465E13
25066.66671645078         49519.56133207422        1.1587697219986878E-5    1.4371870184199664E-7    282.70420615320734       1.9312900709080613E13
25600.000025518802        49612.66202789063        1.1478187340370262E-5    1.1568532926601799E-7    281.2466967132331        1.9356230983989215E13
26133.333346128744        49693.619154687505       1.1409882667258024E-5    9.127930049794835E-8     279.82602800989497       1.940325741650236E13
26666.666672895866        49764.01665625           1.137771799826418E-5     7.006776728111969E-8     278.4411431214112        1.945299346141522E13
27200.00000290763         49825.231875000005       1.1377199285887635E-5    5.166811876312935E-8     277.0905634754938        1.9504702527775727E13
27733.33333460423         49878.4625               1.1404354029414987E-5    3.574239316078313E-8     275.7732045711273        1.9557836276083504E13
28266.666667159916        49924.75                 1.1455682749903015E-5    2.199239357264608E-8     274.48908096587917       1.96119879135122E13
21866.66902964887         48136.37894136101        1.4902465257682679E-5    5.384842388461466E-7     292.8974484485154        1.9461576229382793E13
22400.00139057103         47975.185200367916       1.560878598852631E-5     5.735308111860972E-7     291.91017219373043       1.9611743935997234E13
22933.334068963013        47766.81682941453        1.645080772398048E-5     6.179914947749953E-7     291.0008227509152        1.9800987566714406E13
23466.667019606015        47488.89256876378        1.748697402093943E-5     6.75487290521771E-7      290.20474979891543       2.0054736331156867E13
24000.000158067054        47118.884896631556       1.876601405687173E-5     7.482214533220391E-7     289.5723759939326        2.0409200894909594E13
78363.35519325323         75.25                    3.1276859530029627E-5    -5.0408896112058937E-8   178.283722516589         2.483062628042874E13
24533.333401013857        46673.225700893534       2.0214071264039723E-5    8.288885809246957E-7     289.0746762518784        2.087763245577994E13
25066.66669476272         46205.79131373739        2.166128270277403E-5     9.042860002236872E-7     288.6510397869378        2.14278152954085E13
25600.000011387136        45704.970362818254       2.31273401835196E-5      9.753223439996427E-7     288.3518837383586        2.2081609107393875E13
26133.333337853666        45190.58621567565        2.4551849211801285E-5    1.037734306807847E-6     288.1476078303555        2.2823418076776617E13
26666.666668426835        44668.52749817391        2.5916790076791348E-5    1.0904485105214908E-6    288.0233151018921        2.3647581135650094E13
27200.00000067278         44142.13367072688        2.7213513190972E-5       1.133150564242216E-6     287.9768452629006        2.4548970621974844E13
77819.72805646135         121.5375                 3.1199446996468394E-5    -6.356234785082362E-8    177.6206456506926        2.477577754538078E13
77279.82251300245         174.76812499999997       3.1143635949397726E-5    -7.454193878530143E-8    177.39696642525425       2.472260872803232E13
76742.85143517275         235.98334374999996       3.111246420795876E-5     -8.46625551575324E-8     177.48202236632451       2.46715561117046E13
76208.20563160225         306.38084531249996       3.110917425061414E-5     -9.468411503740176E-8    177.79681574666574       2.4623255466216176E13
75675.3859114536          387.33797210937496       3.113741235291634E-5     -1.0510609124954896E-7   178.2905672621275        2.457859486161464E13
75143.96835954343         480.4386679257811        3.120132755364293E-5     -1.1629690926257186E-7   178.9298131693319        2.453879023079294E13
27733.333333585866        43613.29533033233        2.843876096669992E-5     1.1659590558267556E-6    288.02025599492634       2.552282017359711E13
28266.66666675979         43083.08321623645        2.9592387869606957E-5    1.1892453108931611E-6    288.1704603461265        2.6564550593093816E13
28800.000000033746        42552.103174833275       3.067605248478051E-5     1.2035298693546275E-6    288.4368958512325        2.766963048248789E13
29333.333333345356        42020.6968984307         3.16924526836288E-5      1.2094196240213038E-6    288.8134352411917        2.883347571551761E13
29866.666666670884        41489.056036187205       3.264486663629946E-5     1.2075678018091994E-6    289.27822820920005       3.0051382611448508E13
30400.00000000145         40957.28728368026        3.353686977716344E-5     1.1986479260801855E-6    289.80075176983416       3.1318487862474914E13
30933.333333333827        40425.44951450186        3.437215568578393E-5     1.183336786205061E-6     290.35209647618143       3.26297487015699E13
31466.666666666835        39893.57489331295        3.51544200040182E-5      1.1623030203969677E-6    290.91345253456046       3.3979937870261508E13
32000.000000000055        39361.68080705964        3.5887283670607766E-5    1.136198807585974E-6     291.47916607814597       3.536364911946447E13
32533.33333333335         38829.77655127778        3.657424155288433E-5     1.1056530527147406E-6    292.05372706313165       3.677531004801381E13
33066.66666666667         38297.86704006806        3.7218628300941854E-5    1.071265386032968E-6     292.64497290094255       3.820919997421169E13
33600                     37765.95484211861        3.782359657648038E-5     1.0336010311809362E-6    293.2571446912598        3.965947122751133E13
74613.58745090722         587.5044681146483        3.130563256041688E-5     -1.2855380953701547E-7   179.69254003461182       2.4505488146016223E13
74083.92819616482         710.6301383318455        3.145564793071572E-5     -1.421313658018328E-7    180.56477317267303       2.4480902790302426E13
73554.72238028576         852.224659081622         3.1657330933859436E-5    -1.5725394450046788E-7   181.53861712043576       2.4467996839484473E13
73025.74621499478         1015.0583579438656       3.1917282535441264E-5    -1.7411869647621064E-7   182.61114296331522       2.4470719130818617E13
34133.33333333334         37234.04128514481        3.8392104611799E-5       9.931869495971954E-7     293.8867821131254        4.112017275560402E13
34666.66666666668         36702.12704786371        3.8926910928954764E-5    9.505096118915981E-7     294.522482163945         4.25852752977432E13
72496.81804675153         1202.3171116354451       3.224272031713783E-5     -1.9289182547204895E-7   183.78336141363516       2.449431572443799E13
71967.79553355103         1417.664678380762        3.264139984340255E-5     -2.1369990066551188E-7   185.0581137504914        2.454573531800475E13
71438.57214433549         1665.3143801378762       3.312145979326584E-5     -2.3661736381271197E-7   186.44103877221687       2.4634154844940707E13
70915.1243464793          1863.64811538792         3.3456039010617964E-5    -2.514320494377974E-7    187.7422961909481        2.4710276877596957E13
70389.32610833307         2024.8279547217733       3.3680752562785515E-5    -2.6099975220268966E-7   188.96558207567304       2.4771591317092258E13
35200.00000000001         36170.212473478634       3.9430574446464084E-5    9.06014421402883E-7      295.14759049940693       4.4048697613444266E13
35733.33333333334         35638.297733700994       3.99054584505912E-5      8.601064722883002E-7     295.74395088423245       4.5504333409325516E13
69861.02480231728         2233.188353485244        3.402575299617637E-5     -2.751586248233805E-7    190.33126347423027       2.4880517853458016E13
69330.58568066203         2511.109975747444        3.4543313166151246E-5    -2.9506734357481345E-7   191.88361041855163       2.5068122390431594E13
36266.66666666668         35106.38291355608        4.035373717877833E-5     8.131521730568156E-7     296.2950463915765        4.694607870245683E13
36800.000000000015        34574.46805472348        4.077740406117426E-5     7.654813218838685E-7     296.78768671931454       4.836785941620864E13
68798.72973543502         2881.1161293788723       3.527804513827429E-5     -3.2115221566359883E-7   193.67558213793126       2.5378257803929453E13
68266.09726651871         3326.774641779704        3.616699226114251E-5     -3.499775295246398E-7    195.67252599212537       2.5825446653574676E13
37333.33333333334         34042.5531774357         4.117828093395173E-5     7.173893621765135E-7     297.2122429108098        4.976365903840038E13
37866.66666666668         33510.63829142153        4.155802774479062E-5     6.691396838327359E-7     297.5619708234721        5.112754619099988E13
38400.000000000015        32978.723401316274       4.191815241576921E-5     6.209659318448038E-7     297.8320632570676        5.245370197181004E13
38933.33333333335         32446.808509308834       4.226002061795132E-5     5.730743154247681E-7     298.01882818708475       5.373644693523432E13
39466.666666666686        31914.89361642405        4.25848652663471E-5      5.2564589162544E-7       298.11911362111726       5.4970267583579266E13
40000.000000000015        31382.978723137738       4.289379559096211E-5     4.788387814265518E-7     298.129981540605         5.6149842243723266E13
67733.08317934343         3794.208804853689        3.70612779878242E-5      -3.7619448784874126E-7   197.7500927476193        2.6367916817214566E13
67199.89183715322         4295.029673656611        3.797877078653109E-5     -4.0027140581645504E-7   199.9403551829831        2.7030922472139242E13
66666.6205911347          4809.413795148489        3.8866128828587436E-5    -4.207745019732824E-7    202.1989623704826        2.7793555063070164E13
66133.314000798           5331.472504981344        3.970734436077499E-5     -4.3756994370564443E-7   204.5102745772373        2.8647352989318734E13
65599.99201470864         5857.866330190773        4.049464870547245E-5     -4.508159832428775E-7    206.86454075103765       2.9584655857946305E13
65066.663421448604        6386.704669936443        4.12250089827942E-5      -4.6080757872206653E-7   209.26061000058033       3.0598380562906523E13
40533.33333333336         30851.06382966902        4.318780568552967E-5     4.3279028604876E-7       298.04860221905653       5.72700662070766E13
64533.3320362148          6916.916783842994        4.1898106062825803E-5    -4.678933775002907E-7    211.70210265481734       3.168180094941177E13
63999.99949019631         7447.8968251902625       4.2515169630634126E-5    -4.724293586878792E-7    214.18770795936587       3.2828375074049754E13
63466.666469658114        7979.303101576054        4.307829704785341E-5     -4.7475123107245854E-7   216.70658030685718       3.4031623420158297E13
62933.33325847295         8510.943963814443        4.359004986498238E-5     -4.7515981137974676E-7   219.24660174452478       3.528505035777695E13
41066.666666666686        30319.148936118054       4.3467782471321375E-5    3.87618883454295E-7      297.8722967992436        5.832607601397704E13
41600.00000000003         29787.23404253026        4.37345130380833E-5      3.4342608625389716E-7    297.59863082261455       5.931327276721123E13
42133.33333333336         29255.319148926075       4.398869134374373E-5     3.0029814432563033E-7    297.22549220504976       6.022734436332432E13
42666.66666666669         28723.40425531467        4.423092427100547E-5     2.583075847323874E-7     296.7511351442613        6.106428653482508E13
43200.00000000003         28191.48936170007        4.446173705061695E-5     2.175145908751317E-7     296.17419451340305       6.182042260131988E13
43733.33333333336         27659.5744680841         4.4681578068073764E-5    1.7796822734781317E-7    295.4936789969958        6.2492421833013375E13
44266.6666666667          27127.659574467525       4.489082307440609E-5     1.397075191269029E-7     294.70895338612087       6.307731633587963E13
44800.00000000003         26595.744680850687       4.508977882358472E-5     1.027623960403195E-7     293.8197211106656        6.357251637411406E13
45333.33333333337         26063.829787233743       4.527868615925781E-5     6.715451523534749E-8     292.8260128627498        6.397582405219958E13
45866.6666666667          25531.91489361676        4.5457722572466726E-5    3.289797486969178E-8     291.7281805420872        6.428544528602991E13
62399.999972024874        9042.71271631982         4.405321347521226E-5     -4.7391725902730136E-7   221.80784196245108       3.6582099263331266E13
61866.66665638305         9574.550485497739        4.44706519464283E-5      -4.7124978678650964E-7   224.40503231048157       3.79161325676634E13
61333.33332961373         10106.425106686502       4.4845216473460734E-5    -4.673507754807342E-7    227.0530610994209        3.9280429570810555E13
60799.999998675776        10638.31919293978        4.517968467607975E-5     -4.623809359758982E-7    229.7481025630093        4.066819648713859E13
60266.666666202495        11170.223448721617       4.5476720928384376E-5    -4.564670522578764E-7    232.46317780619304       4.207258462547668E13
46400.00000000004         24999.999999999745       4.562700425020706E-5     -6.777373526062604E-14   290.5268933879178        6.450000000000001E13
46933.33333333337         24468.085106382736       4.578658763243965E-5     -3.153886035547002E-8    289.2231345240632        6.461853049476572E13
47466.666666666715        23936.17021276575        4.59364704924744E-5      -6.172358794238922E-8    287.818197752429         6.4640507938456016E13
48000.000000000044        23404.255319148808       4.6076592552618935E-5    -9.056495977121594E-8    286.3136843923066        6.456583694245932E13
48533.33333333337         22872.340425531962       4.620683564374686E-5     -1.1807883623565347E-7   284.7114989721575        6.439485819145901E13
49066.666666666715        22340.42553191539        4.632702341418637E-5     -1.442858824146944E-7    283.0138429694766        6.412834910612848E13
59733.3333331731          11702.132959931336       4.573885361230589E-5     -4.497030499424644E-7    235.1635744736396        4.348671378277101E13
59199.99999994554         12234.045157880782       4.59684651615702E-5      -4.421549025953592E-7    237.82889637952564       4.4903698827830516E13
49600.00000000006         21808.510638299413       4.643692059021251E-5     -1.6921123495086685E-7   281.22320920451466       6.376752252577036E13
50133.33333333339         21276.59574468482        4.6536231787436144E-5    -1.928841689704983E-7    279.34238317624124       6.3314023407160125E13
50666.66666666672         20744.680851073408       4.6624599869315895E-5    -2.1533775057989153E-7   277.3744533184588        6.276992354488876E13
58666.66666664844         12765.958714854589       4.6167789525523335E-5    -4.338672863460419E-7    240.463450527722         4.631667810383414E13
58133.333333327355        13297.87295213571        4.633891256921483E-5     -4.2486881674030575E-7   243.08846056710684       4.771884273089286E13
57599.999999998094        13829.787526520791       4.6483773547705405E-5    -4.1517452369880126E-7   245.724819195635         4.9103466192034195E13
51200.00000000006         20212.765957469226       4.67016038459161E-5      -2.3660845937329962E-7   275.3228147962887        6.213771432755382E13
51733.3333333334          19680.85106388143        4.676675630364887E-5     -2.5673576624475764E-7   273.19113163202155       6.142029755317919E13
52266.66666666672         19148.936170330457       4.681950035613515E-5     -2.7576165479771514E-7   270.983220401975         6.06209743362131E13
52800.00000000006         18617.02127686173        4.685920610826235E-5     -2.937300792218381E-7    268.7028490432039        5.9743432147320516E13
53333.3333333334          18085.10638357541        4.688516663067273E-5     -3.106863582035425E-7    266.35351357121624       5.879173003591251E13
57066.6666666661          14361.702266298447       4.660416786915909E-5     -4.047864998618459E-7    248.37991834819056       5.046393378091247E13
56533.33333333321         14893.61708644335        4.670175172817814E-5     -3.9369445952467963E-7   251.0454060062169        5.17937716119481E13
56000                     15425.531945275963       4.67780484774611E-5      -3.8187721807411183E-7   253.70342167158407       5.308667496900805E13
53866.66666666672         17553.191490690624       4.689659344971435E-5     -3.266765093692922E-7    263.93835902810315       5.777028209391023E13
54400.00000000006         17021.27659868319        4.689261156460095E-5     -3.4174652166031844E-7   261.4604878913137        5.6683839227599914E13
54933.3333333334          16489.361708577922       4.6872254007102116E-5    -3.559415441327472E-7    258.92385025079943       5.55374693125942E13
55466.666666666715        15957.446822563754       4.683445596349845E-5     -3.693049517283662E-7    256.3347183908719        5.433653581490067E13
21866.66910968347         48334.68561986212        1.4273404379171841E-5    4.867603683630296E-7     292.57016933834547       1.9357757207331574E13
22400.00134841394         48582.33532161923        1.3679843785252382E-5    4.164575321709875E-7     290.8842807551004        1.93007057070313E13
22933.334072219615        48797.68288836455        1.3180940544549393E-5    3.546399261059662E-7     289.2276491063324        1.9272637272773395E13
23466.66706835309         48984.94164205613        1.2767334630807162E-5    3.0034786852328225E-7    287.59912309202          1.926637443553086E13
24000.000216448414        49147.77534091838        1.2430072590621576E-5    2.52725887755647E-7      286.0001590844135        1.9276473529962004E13
24533.33344879854         49289.36986166816        1.2160772096459696E-5    2.1100943462905608E-7    284.4331090053536        1.9298815739048734E13
25066.666727545176        49412.49553188535        1.1951709255686203E-5    1.7451556378450056E-7    282.9003947047624        1.9330291382478312E13
25600.00003165251         49519.56133207422        1.1795850698028146E-5    1.42635201827876E-7      281.4041096716697        1.9368557481551242E13
26133.33334950976         49612.66202789063        1.1686849867856905E-5    1.1482667990991305E-7    279.94546698457447       1.941185233640952E13
26666.66667475413         49693.619154687505       1.1619020287129478E-5    9.060927507966807E-8     278.52445626987253       1.9458854142129547E13
27200.000003926067        49764.01665625           1.158729518839256E-5     6.955692616491683E-8     277.1400422037274        1.950857344249168E13
27733.33333516085         49825.231875000005       1.1587180070545368E-5    5.129240516521189E-8     275.7908054471125        1.9560271480732906E13
28266.666667463305        49878.4625               1.1614702859612618E-5    3.548209113300782E-8     274.47574336067663       1.9613398310908953E13
28800.00000030837         49924.75                 1.1666365206238167E-5    2.183133067717364E-8     273.1949597104547        1.9667545952907844E13
22400.001537775723        48136.37894136101        1.5105031084557254E-5    5.329939032483617E-7     291.6413624057336        1.951864821138971E13
22933.334239428677        47975.185200367916       1.580992983072455E-5     5.675776231488232E-7     290.6562090709214        1.966908816398359E13
23466.667146408974        47766.81682941453        1.6650248714001788E-5    6.11420614748539E-7      289.7499863966547        1.9858716365509727E13
24000.000230180052        47488.89256876378        1.7684295336251276E-5    6.680687637749437E-7     288.95816567295805       2.011303496975136E13
78887.0273903872          75.25                    3.149699402508446E-5     -6.888708198656111E-8    179.38143416548394       2.4885177906495348E13
24533.333436351557        47118.88489663156        1.896065940092695E-5     7.396485392618115E-7     288.33291564486467       2.0468357992795996E13
78340.81437607993         121.5375                 3.14160118364529E-5      -8.103027846012405E-8    178.15855279537033       2.483006370087477E13
25066.666710722497        46673.22570089354        2.0405584537427998E-5    8.189332542908079E-7     287.84328830376194       2.0937972431280867E13
25600.000018259132        46205.79131373739        2.1849545423978674E-5    8.929409168779208E-7     287.42375151680375       2.148956692335356E13
26133.333340719568        45704.970362818254       2.3312216402073093E-5    9.625659917509852E-7     287.12643356367295       2.2145062006647867E13
26666.666669592614        45190.586215675656       2.473336416292509E-5     1.0236460983215303E-6    286.92459629625614       2.288881468998001E13
27200.00000113679         44668.52749817391        2.609504581586706E-5     1.0751530302266073E-6    286.803346920345         2.3715145653100914E13
27733.333333766826        44142.13367072688        2.7388664493231757E-5    1.1168000237258209E-6    286.75793664809316       2.4618910709185305E13
